data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3051', 'est[0.85,0.44,-0.01,56]']"
"['CD37[0.00,0.00,0.00]=1.33', '592F[4.00,0.00,0.00]=3.22', '1495[0.00,4.00,0.00]=3.49', '5B01[4.00,4.00,0.00]=4.44', 'le_us=2838', 'est[0.94,0.71,0.65,44]']"
"['CD37[0.00,0.00,0.00]=1.35', '592F[4.00,0.00,0.00]=3.23', '1495[0.00,4.00,0.00]=3.50', '5B01[4.00,4.00,0.00]=4.47', 'le_us=2838', 'est[0.93,0.70,0.66,42]']"
"['CD37[0.00,0.00,0.00]=1.33', '592F[4.00,0.00,0.00]=3.23', '1495[0.00,4.00,0.00]=3.50', '5B01[4.00,4.00,0.00]=4.44', 'le_us=2838', 'est[0.93,0.70,0.67,44]']"
"['CD37[0.00,0.00,0.00]=1.27', '592F[4.00,0.00,0.00]=3.22', '1495[0.00,4.00,0.00]=3.95', '5B01[4.00,4.00,0.00]=4.43', 'le_us=3051', 'est[1.06,0.54,0.36,60]']"
"['CD37[0.00,0.00,0.00]=1.28', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.56', '5B01[4.00,4.00,0.00]=4.53', 'le_us=2777', 'est[1.03,0.56,0.43,49]']"
"['CD37[0.00,0.00,0.00]=1.27', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=4.01', '5B01[4.00,4.00,0.00]=4.50', 'le_us=2929', 'est[1.01,0.47,0.53,54]']"
"['CD37[0.00,0.00,0.00]=1.23', '592F[4.00,0.00,0.00]=3.26', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.50', 'le_us=2777', 'est[0.97,0.49,0.57,48]']"
"['CD37[0.00,0.00,0.00]=1.21', '592F[4.00,0.00,0.00]=3.23', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.54', 'le_us=2594', 'est[0.95,0.49,0.59,52]']"
"['CD37[0.00,0.00,0.00]=1.23', '592F[4.00,0.00,0.00]=3.23', '1495[0.00,4.00,0.00]=4.22', '5B01[4.00,4.00,0.00]=4.49', 'le_us=3356', 'est[1.13,0.27,0.42,66]']"
"['CD37[0.00,0.00,0.00]=1.19', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.77', '5B01[4.00,4.00,0.00]=4.59', 'le_us=2746', 'est[1.08,0.30,0.48,58]']"
"['CD37[0.00,0.00,0.00]=1.17', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.60', 'le_us=2777', 'est[1.03,0.31,0.52,59]']"
"['CD37[0.00,0.00,0.00]=1.18', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.38', '5B01[4.00,4.00,0.00]=4.64', 'le_us=3448', 'est[0.99,0.41,0.55,43]']"
"['CD37[0.00,0.00,0.00]=1.15', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.93', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2777', 'est[0.97,0.37,0.58,60]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.66', 'le_us=2746', 'est[0.96,0.39,0.52,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=4.09', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3082', 'est[0.94,0.30,0.53,63]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.60', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3082', 'est[0.94,0.36,0.44,55]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.75', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2838', 'est[0.93,0.37,0.45,58]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.90', '5B01[4.00,4.00,0.00]=4.64', 'le_us=2899', 'est[0.93,0.34,0.46,60]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.65', 'le_us=2777', 'est[0.92,0.34,0.45,58]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.88', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2990', 'est[0.92,0.32,0.46,60]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.80', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2838', 'est[0.91,0.33,0.47,59]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2990', 'est[0.91,0.33,0.48,58]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2807', 'est[0.90,0.34,0.49,58]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2868', 'est[0.90,0.33,0.50,59]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2777', 'est[0.90,0.33,0.51,59]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=4.16', '5B01[4.00,4.00,0.00]=4.62', 'le_us=3326', 'est[0.90,0.24,0.55,64]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.77', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2838', 'est[0.90,0.28,0.53,58]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.09', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3112', 'est[0.89,0.22,0.55,63]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2807', 'est[0.89,0.27,0.53,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.88', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2777', 'est[0.90,0.27,0.52,60]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.89', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2777', 'est[0.91,0.26,0.51,60]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=4.20', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3265', 'est[0.90,0.18,0.53,65]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=4.19', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3448', 'est[0.91,0.12,0.53,64]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.88', '5B01[4.00,4.00,0.00]=4.64', 'le_us=2777', 'est[0.91,0.16,0.54,60]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=4.89', '5B01[4.00,4.00,0.00]=4.71', 'le_us=4425', 'est[0.91,0.24,0.49,56]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.89', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2838', 'est[0.91,0.24,0.50,60]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=4.85', '5B01[4.00,4.00,0.00]=4.71', 'le_us=4241', 'est[0.91,0.30,0.48,56]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.64', 'le_us=3082', 'est[0.92,0.33,0.21,57]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=4.15', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3082', 'est[0.92,0.25,0.31,64]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=4.24', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3387', 'est[1.05,0.06,0.15,67]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=4.29', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3326', 'est[1.02,0.17,0.20,56]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=4.14', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3234', 'est[0.99,0.13,0.30,64]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.60', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3356', 'est[0.93,0.18,0.06,53]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2746', 'est[0.92,0.24,0.15,58]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=4.03', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3082', 'est[0.91,0.21,0.26,62]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.77', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3051', 'est[0.94,0.23,0.05,58]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.56', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3051', 'est[0.92,0.31,0.12,55]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.93', '5B01[4.00,4.00,0.00]=4.65', 'le_us=2929', 'est[0.91,0.29,0.23,61]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.94', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2746', 'est[0.92,0.27,0.30,61]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=5.18', '5B01[4.00,4.00,0.00]=4.73', 'le_us=5310', 'est[0.91,0.31,0.33,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=4.45', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3845', 'est[0.91,0.34,0.34,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.95', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2746', 'est[0.91,0.30,0.38,61]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=4.28', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3295', 'est[0.91,0.35,0.35,55]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.82', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3021', 'est[0.91,0.34,0.39,59]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=4.11', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3082', 'est[0.90,0.26,0.44,63]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=4.20', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3265', 'est[0.90,0.18,0.48,65]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=4.06', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2929', 'est[0.90,0.16,0.52,63]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3021', 'est[0.93,0.20,0.27,58]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=4.18', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3082', 'est[0.93,0.14,0.35,64]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.98', '5B01[4.00,4.00,0.00]=4.64', 'le_us=2899', 'est[0.93,0.15,0.40,61]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.75', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2746', 'est[0.93,0.21,0.41,58]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.83', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3021', 'est[0.92,0.23,0.42,59]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.57', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3112', 'est[0.90,0.29,0.20,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=4.19', '5B01[4.00,4.00,0.00]=4.63', 'le_us=3356', 'est[0.91,0.20,0.29,64]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2899', 'est[0.91,0.22,0.35,59]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=4.13', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3082', 'est[0.91,0.17,0.41,64]']"
"['CD37[0.00,0.00,0.00]=1.07', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.70', 'le_us=823', 'est[0.94,0.19,0.18,67]']"
"['CD37[0.00,0.00,0.00]=1.14', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=4.22', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3082', 'est[0.94,0.13,0.30,64]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.90', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2990', 'est[0.93,0.16,0.35,60]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=4.12', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3082', 'est[0.93,0.12,0.41,63]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2746', 'est[0.93,0.17,0.45,59]']"
"['CD37[0.00,0.00,0.00]=1.13', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=4.12', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3112', 'est[0.92,0.14,0.50,63]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2746', 'est[0.92,0.18,0.52,60]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3051', 'est[0.95,0.21,0.26,58]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2807', 'est[0.94,0.23,0.32,59]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2746', 'est[0.93,0.25,0.37,59]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.78', 'le_us=2746', 'est[0.92,0.28,0.39,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.78', '5B01[4.00,4.00,0.00]=4.65', 'le_us=2807', 'est[0.91,0.30,0.40,59]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.82', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3051', 'est[0.94,0.29,0.16,59]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.83', '5B01[4.00,4.00,0.00]=4.65', 'le_us=2807', 'est[0.94,0.30,0.24,59]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=4.18', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3265', 'est[0.93,0.21,0.33,64]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.88', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2777', 'est[0.92,0.22,0.37,60]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.91', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2777', 'est[0.92,0.23,0.40,60]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.87', '5B01[4.00,4.00,0.00]=4.66', 'le_us=2777', 'est[0.91,0.24,0.46,60]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.78', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2777', 'est[0.91,0.27,0.46,58]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=4.08', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2929', 'est[0.91,0.22,0.50,63]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.89', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2746', 'est[0.91,0.23,0.49,60]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3021', 'est[0.91,0.25,0.50,59]']"
"['CD37[0.00,0.00,0.00]=1.12', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.89', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2838', 'est[0.91,0.26,0.52,60]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.90', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2929', 'est[0.91,0.25,0.52,60]']"
"['CD37[0.00,0.00,0.00]=1.12', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3143', 'est[0.89,0.28,0.26,59]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.63', 'le_us=2990', 'est[0.96,0.25,0.06,60]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=4.14', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3295', 'est[0.95,0.19,0.18,63]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3021', 'est[0.93,0.21,0.28,60]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2746', 'est[0.92,0.23,0.33,60]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=4.12', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2929', 'est[0.92,0.18,0.39,63]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.80', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2868', 'est[0.92,0.22,0.42,59]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=4.16', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3082', 'est[0.92,0.16,0.45,64]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2777', 'est[0.92,0.19,0.45,60]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=4.18', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3265', 'est[0.92,0.13,0.48,64]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.93', '5B01[4.00,4.00,0.00]=4.61', 'le_us=2929', 'est[0.92,0.15,0.50,61]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.90', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2777', 'est[0.92,0.18,0.51,60]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2807', 'est[0.92,0.23,0.50,58]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.82', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3021', 'est[0.92,0.25,0.51,59]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.82', '5B01[4.00,4.00,0.00]=4.65', 'le_us=2746', 'est[0.92,0.27,0.51,59]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2746', 'est[0.91,0.28,0.51,59]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.66', 'le_us=2746', 'est[0.91,0.29,0.50,58]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2746', 'est[0.92,0.32,0.48,57]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.90', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2746', 'est[0.92,0.30,0.48,60]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.91', '5B01[4.00,4.00,0.00]=4.77', 'le_us=2838', 'est[0.92,0.29,0.51,60]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.89', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2746', 'est[0.91,0.28,0.52,60]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=4.05', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3112', 'est[0.91,0.23,0.54,63]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2746', 'est[0.91,0.29,0.51,57]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.84', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2746', 'est[0.91,0.29,0.51,59]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=4.20', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3112', 'est[0.91,0.20,0.52,64]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.89', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2777', 'est[0.92,0.22,0.53,60]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2838', 'est[0.92,0.24,0.53,59]']"
